05/17/09	C182	N637CP	XBP	FTW		Jaret Burgess safety pilot	1	1	1.8						1.6						1.8						
05/18/09	C182	N637CP	FTW	PRX	4.0		2	2	3.4						2.9		3.4		3.4	3.4	3.4						
05/28/09	C182	N4736N	DTO	PRX			2	2	2.0								2.0			2.0	2.0						
05/28/09	C182	N4736N	PRX	DTO			1	1	1.3								1.3			1.3	1.3						
06/07/09	C182	N71355	GPM	E80			1	1	4.9								4.9			4.9	4.9									
06/07/09	C182	N71355	E80	PGA			1	1	3.5								3.5			3.5	3.5									
06/08/09	C182	N71355	PGA	HII			1	1	2.9								2.9			2.9	2.9									
06/08/09	C182	N71355	HII	FAT			1	1	2.2								2.2			2.2	2.2									
06/15/09	C182	N71355	FAT	PAO			1	1	1.3								1.3			1.3	1.3									
06/15/09	C182	N71355	PAO	HII			1	1	3.8								3.8			3.8	3.8									
06/15/09	C182	N71355	HII	CVN			1	1	4.7								4.7			4.7	4.7									
06/16/09	C182	N71355	CVN	GPM			1	1	2.8								2.8			2.8	2.8									
07/01/09	C182	N637CP	FTW	XBP	3.0	Jaret Burgess Safety Pilot	1	1	3.0						1.8		3.0			3.0	3.0									
07/01/09	C182	N637CP	XBP	FTW		Safety Pilot for Jaret Burgess	0	0	1.0											1.0	1.0									
07/06/09	C182	N637CP	FTW	FTW	3.0		3	3	4.5						4.0				4.5	4.5	4.5									
07/07/09	C182	N637CP	FTW	ETN	3.0		2	2	3.0						2.7		3.0		3.0	3.0	3.0									
07/07/09	C182	N637CP	ETN	FTW			1	1	1.1						0.8		1.1		1.1	1.1	1.1									
07/09/09	C182	N637CP	FTW	DTO	2.0		1	1	2.4						2.1				2.4	2.4	2.4									
07/09/09	C182	N637CP	DTO	FTW	2.0		1	1	1.3						1.0				1.3	1.3	1.3									
07/18/09	C182	N637CP	FTW	FTW	3.0	"BFR W/Bruce Wilson, see endorsement page"	4	4	4.0						1.3				4.0	4.0	4.0									
07/21/09	C182	N637CP	FTW	DTO			1	1	0.8											0.8	0.8						
07/21/09	C182	N637CP	DTO	DTO	3.0	IFR checkride w/Kendell Haley	1	1	2.0						1.2					2.0	2.0						
07/21/09	C182	N637CP	DTO	FTW			1	1	0.9											0.9	0.9						
08/08/09	C182	N637CP	FTW	SEP	1.0		1	1	1.0											1.0	1.0						
08/08/09	C182	N637CP	SEP	FTW	1.0		1	1	1.1											1.1	1.1						
09/14/09	C182	N637CP	FTW	GDJ	1.0		1	1	0.7											0.7	0.7						
09/14/09	C182	N637CP	GDJ	TPL	1.0		1	1	1.0								1.0			1.0	1.0						
09/14/09	C182	N637CP	TPL	VCT	1.0		1	1	1.3								1.3			1.3	1.3						
09/15/09	C172	N224JA	VCT	VCT			1	1	2.3											2.3	2.3						
09/16/09	C172	N224JA	VCT	T85			1	1	0.5											0.5	0.5						
09/16/09	C172	N224JA	T85	GDJ			1	1	2.1								2.1			2.1	2.1						
